Name,Type,Mean index value,Index value SD,Mean index value (visible),Index value (visible) SD,Area [ha],index_name,source_folder,measurement,altitude_m,CV
Zmor5maly,Area,0.88314,0.02807,0.88671,0.02497,0.00052,SIPI2,"7 20LZ02,07_ZAG50",7,50,0.031784315
Zmor5duzy,Area,0.8927,0.03563,0.8965,0.03284,0.00096,SIPI2,"7 20LZ02,07_ZAG50",7,50,0.039912625
Zmor2maly,Area,0.8848,0.0292,0.88908,0.02541,0.00034,SIPI2,"7 20LZ02,07_ZAG50",7,50,0.033001808
Zmor2duzy,Area,0.89074,0.03406,0.89446,0.0312,0.00073,SIPI2,"7 20LZ02,07_ZAG50",7,50,0.03823787
Zample2maly,Area,0.76757,0.05184,0.76563,0.0503,0.00047,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.067537814
Zample2duzy,Area,0.77077,0.04786,0.76922,0.04655,0.00091,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.06209375
Zample3maly,Area,0.76339,0.05316,0.76188,0.05195,0.00047,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.069636752
Zample3duzy,Area,0.76684,0.04818,0.76569,0.04716,0.00086,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.062829273
Zample4maly,Area,0.74244,0.05351,0.74236,0.05333,0.00054,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.072073164
Zample4duzy,Area,0.74711,0.0501,0.74699,0.04991,0.00093,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.067058398
Zample5maly,Area,0.7482,0.05268,0.74767,0.05218,0.00061,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.070408982
Zample5duzy,Area,0.75076,0.05036,0.75036,0.04998,0.00104,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.067078694
Zprze2maly,Area,0.7486,0.05479,0.74801,0.05426,0.0003,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.073189955
Zprze2duzy,Area,0.7517,0.05438,0.75114,0.0539,0.00064,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.07234269
Zprze3maly,Area,0.75371,0.05194,0.75267,0.051,0.00034,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.068912446
Zprze3duzy,Area,0.75096,0.05475,0.75009,0.05382,0.00066,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.072906679
Zprze4maly,Area,0.71933,0.05971,0.71932,0.0594,0.00034,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.083007799
Zprze4duzy,Area,0.721,0.05832,0.72094,0.05812,0.00075,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.080887656
Zprze5maly,Area,0.72764,0.0596,0.72748,0.05927,0.0004,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.081908636
Zprze5duzy,Area,0.72939,0.05836,0.72925,0.05813,0.0008,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.080012065
Zcarron3maly,Area,0.74704,0.05381,0.74675,0.05355,0.00054,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.072030949
Zcarron3duzy,Area,0.74499,0.05108,0.74468,0.05076,0.00103,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.068564679
Zcarron4maly,Area,0.75079,0.05017,0.75056,0.04995,0.00069,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.066822946
Zcarron4duzy,Area,0.74891,0.0543,0.74866,0.05408,0.00105,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.072505374
Zcarron5maly,Area,0.74715,0.05034,0.74704,0.05024,0.0007,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.067376029
Zcarron5duzy,Area,0.74737,0.0498,0.74721,0.04964,0.00105,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.066633662
Zcarron2maly,Area,0.7261,0.05588,0.7262,0.05525,0.00051,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.076959097
Zcarron2duzy,Area,0.7271,0.05465,0.72714,0.05428,0.00093,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.075161601
Zmor3maly,Area,0.72894,0.05281,0.72889,0.05276,0.00049,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.072447664
Zmor3duzy,Area,0.73261,0.0572,0.73247,0.05707,0.00097,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.078077012
Zmor4maly,Area,0.74032,0.05414,0.7401,0.05377,0.00054,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.073130538
Zmor4duzy,Area,0.74295,0.06022,0.7425,0.05977,0.00088,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.081055253
Zmor5maly,Area,0.72972,0.05111,0.72966,0.05087,0.00052,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.070040564
Zmor5duzy,Area,0.73297,0.0618,0.73288,0.06165,0.00096,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.084314501
Zmor2maly,Area,0.70753,0.05869,0.70753,0.05869,0.00034,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.082950546
Zmor2duzy,Area,0.71552,0.06197,0.71539,0.06184,0.00073,GNDVI,"8 24LZ13,07_ZAG30",8,30,0.086608341
Zample2maly,Area,0.45751,0.05465,0.45712,0.05402,0.00047,LCI,"8 24LZ13,07_ZAG30",8,30,0.119450941
Zample2duzy,Area,0.46216,0.0551,0.46184,0.05462,0.00091,LCI,"8 24LZ13,07_ZAG30",8,30,0.11922278
Zample3maly,Area,0.44795,0.05675,0.44777,0.05648,0.00047,LCI,"8 24LZ13,07_ZAG30",8,30,0.126688246
Zample3duzy,Area,0.45213,0.05646,0.45198,0.05623,0.00086,LCI,"8 24LZ13,07_ZAG30",8,30,0.124875589
Zample4maly,Area,0.41668,0.05464,0.41668,0.05464,0.00054,LCI,"8 24LZ13,07_ZAG30",8,30,0.131131804
Zample4duzy,Area,0.42343,0.05614,0.42342,0.05614,0.00093,LCI,"8 24LZ13,07_ZAG30",8,30,0.132583898
Zample5maly,Area,0.42042,0.05726,0.42038,0.05717,0.00061,LCI,"8 24LZ13,07_ZAG30",8,30,0.136197136
Zample5duzy,Area,0.42686,0.05821,0.42683,0.05815,0.00104,LCI,"8 24LZ13,07_ZAG30",8,30,0.136367896
Zprze2maly,Area,0.46823,0.04925,0.46811,0.04907,0.0003,LCI,"8 24LZ13,07_ZAG30",8,30,0.10518335
Zprze2duzy,Area,0.4711,0.05397,0.471,0.05384,0.00064,LCI,"8 24LZ13,07_ZAG30",8,30,0.114561664
Zprze3maly,Area,0.47126,0.05358,0.47113,0.0534,0.00034,LCI,"8 24LZ13,07_ZAG30",8,30,0.1136952
Zprze3duzy,Area,0.46766,0.05561,0.46756,0.05547,0.00066,LCI,"8 24LZ13,07_ZAG30",8,30,0.118911175
Zprze4maly,Area,0.43108,0.05514,0.43105,0.0551,0.00034,LCI,"8 24LZ13,07_ZAG30",8,30,0.127911293
Zprze4duzy,Area,0.43346,0.05856,0.43345,0.05854,0.00075,LCI,"8 24LZ13,07_ZAG30",8,30,0.135098971
Zprze5maly,Area,0.43509,0.05554,0.43507,0.05549,0.0004,LCI,"8 24LZ13,07_ZAG30",8,30,0.12765175
Zprze5duzy,Area,0.4396,0.05751,0.43959,0.05749,0.0008,LCI,"8 24LZ13,07_ZAG30",8,30,0.130823476
Zcarron3maly,Area,0.42201,0.05787,0.42198,0.05781,0.00054,LCI,"8 24LZ13,07_ZAG30",8,30,0.137129452
Zcarron3duzy,Area,0.42343,0.05927,0.42338,0.05919,0.00103,LCI,"8 24LZ13,07_ZAG30",8,30,0.139975911
Zcarron4maly,Area,0.43048,0.0525,0.43043,0.0524,0.00069,LCI,"8 24LZ13,07_ZAG30",8,30,0.121956885
Zcarron4duzy,Area,0.43359,0.05795,0.43355,0.05789,0.00105,LCI,"8 24LZ13,07_ZAG30",8,30,0.133651606
Zcarron5maly,Area,0.42123,0.05295,0.42122,0.05292,0.0007,LCI,"8 24LZ13,07_ZAG30",8,30,0.125703297
Zcarron5duzy,Area,0.4255,0.05679,0.42548,0.05677,0.00105,LCI,"8 24LZ13,07_ZAG30",8,30,0.13346651
Zcarron2maly,Area,0.39728,0.05329,0.39729,0.05327,0.00051,LCI,"8 24LZ13,07_ZAG30",8,30,0.134137133
Zcarron2duzy,Area,0.40088,0.0567,0.40089,0.05669,0.00093,LCI,"8 24LZ13,07_ZAG30",8,30,0.141438835
Zmor3maly,Area,0.43065,0.04884,0.43065,0.04884,0.00049,LCI,"8 24LZ13,07_ZAG30",8,30,0.113409962
Zmor3duzy,Area,0.43778,0.05782,0.43777,0.0578,0.00097,LCI,"8 24LZ13,07_ZAG30",8,30,0.132075472
Zmor4maly,Area,0.45267,0.05093,0.4526,0.0508,0.00054,LCI,"8 24LZ13,07_ZAG30",8,30,0.112510217
Zmor4duzy,Area,0.45745,0.05947,0.45733,0.05931,0.00088,LCI,"8 24LZ13,07_ZAG30",8,30,0.130003279
Zmor5maly,Area,0.43178,0.04871,0.4318,0.04866,0.00052,LCI,"8 24LZ13,07_ZAG30",8,30,0.11281208
Zmor5duzy,Area,0.43995,0.06091,0.43995,0.06088,0.00096,LCI,"8 24LZ13,07_ZAG30",8,30,0.138447551
Zmor2maly,Area,0.41769,0.049,0.41769,0.049,0.00034,LCI,"8 24LZ13,07_ZAG30",8,30,0.117311882
Zmor2duzy,Area,0.42441,0.05772,0.42438,0.05768,0.00073,LCI,"8 24LZ13,07_ZAG30",8,30,0.136000565
Zample2maly,Area,0.94636,0.15874,0.93504,0.15371,0.00047,MCARI,"8 24LZ13,07_ZAG30",8,30,0.167737436
Zample2duzy,Area,0.88517,0.21366,0.87047,0.20805,0.00091,MCARI,"8 24LZ13,07_ZAG30",8,30,0.241377363
Zample3maly,Area,0.93354,0.15535,0.92385,0.15015,0.00047,MCARI,"8 24LZ13,07_ZAG30",8,30,0.166409581
Zample3duzy,Area,0.90127,0.19494,0.88399,0.18716,0.00086,MCARI,"8 24LZ13,07_ZAG30",8,30,0.216294784
Zample4maly,Area,0.92121,0.14424,0.91575,0.14076,0.00054,MCARI,"8 24LZ13,07_ZAG30",8,30,0.156576676
Zample4duzy,Area,0.85454,0.20716,0.84878,0.20441,0.00093,MCARI,"8 24LZ13,07_ZAG30",8,30,0.242422824
Zample5maly,Area,0.93828,0.15414,0.92324,0.14526,0.00061,MCARI,"8 24LZ13,07_ZAG30",8,30,0.16427932
Zample5duzy,Area,0.87219,0.22343,0.85218,0.21495,0.00104,MCARI,"8 24LZ13,07_ZAG30",8,30,0.256171247
Zprze2maly,Area,0.86942,0.12759,0.86921,0.1274,0.0003,MCARI,"8 24LZ13,07_ZAG30",8,30,0.146753008
Zprze2duzy,Area,0.84274,0.15144,0.84244,0.15118,0.00064,MCARI,"8 24LZ13,07_ZAG30",8,30,0.179699551
Zprze3maly,Area,0.8634,0.11813,0.86327,0.11799,0.00034,MCARI,"8 24LZ13,07_ZAG30",8,30,0.136819551
Zprze3duzy,Area,0.84725,0.14523,0.84713,0.14513,0.00066,MCARI,"8 24LZ13,07_ZAG30",8,30,0.171413396
Zprze4maly,Area,0.84952,0.13085,0.84952,0.13085,0.00034,MCARI,"8 24LZ13,07_ZAG30",8,30,0.154028157
Zprze4duzy,Area,0.80494,0.19225,0.80474,0.19211,0.00075,MCARI,"8 24LZ13,07_ZAG30",8,30,0.238837677
Zprze5maly,Area,0.87647,0.14369,0.8742,0.14185,0.0004,MCARI,"8 24LZ13,07_ZAG30",8,30,0.163941721
Zprze5duzy,Area,0.80052,0.22597,0.79832,0.22481,0.0008,MCARI,"8 24LZ13,07_ZAG30",8,30,0.282279019
Zcarron3maly,Area,0.92094,0.1619,0.90354,0.15013,0.00054,MCARI,"8 24LZ13,07_ZAG30",8,30,0.175798641
Zcarron3duzy,Area,0.8713,0.2202,0.84922,0.20961,0.00103,MCARI,"8 24LZ13,07_ZAG30",8,30,0.252725812
Zcarron4maly,Area,0.92749,0.161,0.91538,0.15432,0.00069,MCARI,"8 24LZ13,07_ZAG30",8,30,0.173586777
Zcarron4duzy,Area,0.8562,0.2069,0.8454,0.20121,0.00105,MCARI,"8 24LZ13,07_ZAG30",8,30,0.241649147
Zcarron5maly,Area,0.9035,0.1586,0.89357,0.15193,0.0007,MCARI,"8 24LZ13,07_ZAG30",8,30,0.175539568
Zcarron5duzy,Area,0.84032,0.2176,0.83047,0.21256,0.00105,MCARI,"8 24LZ13,07_ZAG30",8,30,0.258948972
Zcarron2maly,Area,0.85473,0.1479,0.85454,0.14774,0.00051,MCARI,"8 24LZ13,07_ZAG30",8,30,0.173037099
Zcarron2duzy,Area,0.83124,0.16362,0.83072,0.16321,0.00093,MCARI,"8 24LZ13,07_ZAG30",8,30,0.196838458
Zmor3maly,Area,0.94203,0.14906,0.93365,0.14459,0.00049,MCARI,"8 24LZ13,07_ZAG30",8,30,0.158232753
Zmor3duzy,Area,0.86192,0.23401,0.85101,0.23019,0.00097,MCARI,"8 24LZ13,07_ZAG30",8,30,0.271498515
Zmor4maly,Area,0.90568,0.14066,0.90314,0.13876,0.00054,MCARI,"8 24LZ13,07_ZAG30",8,30,0.155308718
Zmor4duzy,Area,0.86773,0.16819,0.86471,0.16612,0.00088,MCARI,"8 24LZ13,07_ZAG30",8,30,0.193827573
Zmor5maly,Area,0.8988,0.13773,0.89748,0.13671,0.00052,MCARI,"8 24LZ13,07_ZAG30",8,30,0.15323765
Zmor5duzy,Area,0.81937,0.19667,0.81813,0.19588,0.00096,MCARI,"8 24LZ13,07_ZAG30",8,30,0.240025874
Zmor2maly,Area,0.82653,0.1255,0.82649,0.12545,0.00034,MCARI,"8 24LZ13,07_ZAG30",8,30,0.151839619
Zmor2duzy,Area,0.80322,0.1483,0.80316,0.14823,0.00073,MCARI,"8 24LZ13,07_ZAG30",8,30,0.184631857
Zample2maly,Area,0.78648,0.10465,0.77545,0.10438,0.00047,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.133061235
Zample2duzy,Area,0.76109,0.13511,0.75018,0.13538,0.00091,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.177521712
Zample3maly,Area,0.79531,0.10111,0.78253,0.10111,0.00047,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.127132816
Zample3duzy,Area,0.78054,0.11142,0.76612,0.11064,0.00086,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.142747329
Zample4maly,Area,0.80243,0.09581,0.78936,0.09613,0.00054,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.119399823
Zample4duzy,Area,0.76585,0.13452,0.75005,0.13486,0.00093,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.175647973
Zample5maly,Area,0.81013,0.09385,0.79188,0.09448,0.00061,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.115845605
Zample5duzy,Area,0.77243,0.14235,0.74933,0.14425,0.00104,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.184288544
Zprze2maly,Area,0.74449,0.09718,0.74412,0.09705,0.0003,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.130532311
Zprze2duzy,Area,0.73593,0.0972,0.73568,0.0971,0.00064,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.132077779
Zprze3maly,Area,0.76174,0.08318,0.76101,0.0829,0.00034,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.109197364
Zprze3duzy,Area,0.75436,0.09578,0.75377,0.09561,0.00066,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.126968556
Zprze4maly,Area,0.75176,0.0961,0.75144,0.09601,0.00034,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.127833351
Zprze4duzy,Area,0.72357,0.13641,0.72296,0.13632,0.00075,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.188523571
Zprze5maly,Area,0.76528,0.09875,0.7611,0.09779,0.0004,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.129037738
Zprze5duzy,Area,0.71613,0.16164,0.71225,0.16141,0.0008,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.225713208
Zcarron3maly,Area,0.77854,0.09606,0.77018,0.09446,0.00054,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.123384797
Zcarron3duzy,Area,0.74607,0.13041,0.73746,0.12933,0.00103,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.174795931
Zcarron4maly,Area,0.76702,0.09602,0.76298,0.09511,0.00069,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.125185784
Zcarron4duzy,Area,0.73152,0.12847,0.72805,0.12776,0.00105,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.175620626
Zcarron5maly,Area,0.75522,0.0929,0.75296,0.0921,0.0007,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.123010513
Zcarron5duzy,Area,0.71863,0.13215,0.71648,0.13164,0.00105,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.183891571
Zcarron2maly,Area,0.72985,0.1068,0.72954,0.10661,0.00051,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.146331438
Zcarron2duzy,Area,0.72079,0.10182,0.72041,0.1016,0.00093,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.141261671
Zmor3maly,Area,0.78603,0.09776,0.77862,0.09699,0.00049,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.124371843
Zmor3duzy,Area,0.74007,0.15782,0.7324,0.1581,0.00097,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.213250098
Zmor4maly,Area,0.77031,0.09579,0.76851,0.09545,0.00054,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.124352533
Zmor4duzy,Area,0.75243,0.10743,0.7507,0.10705,0.00088,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.142777401
Zmor5maly,Area,0.75806,0.0946,0.75738,0.09442,0.00052,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.124792233
Zmor5duzy,Area,0.71499,0.13689,0.71429,0.13674,0.00096,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.191457223
Zmor2maly,Area,0.71906,0.10146,0.71886,0.10136,0.00034,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.141100882
Zmor2duzy,Area,0.7117,0.11131,0.7115,0.11122,0.00073,MCARI2,"8 24LZ13,07_ZAG30",8,30,0.156400169
Zample2maly,Area,0.3274,0.04832,0.32719,0.04796,0.00047,NDRE,"8 24LZ13,07_ZAG30",8,30,0.147587049
Zample2duzy,Area,0.33058,0.04896,0.33045,0.04874,0.00091,NDRE,"8 24LZ13,07_ZAG30",8,30,0.148103334
Zample3maly,Area,0.31674,0.04927,0.31669,0.04917,0.00047,NDRE,"8 24LZ13,07_ZAG30",8,30,0.155553451
Zample3duzy,Area,0.31939,0.0488,0.31933,0.04868,0.00086,NDRE,"8 24LZ13,07_ZAG30",8,30,0.152791258
Zample4maly,Area,0.28766,0.04621,0.28775,0.04609,0.00054,NDRE,"8 24LZ13,07_ZAG30",8,30,0.160641035
Zample4duzy,Area,0.29344,0.0481,0.29351,0.04801,0.00093,NDRE,"8 24LZ13,07_ZAG30",8,30,0.163917666
Zample5maly,Area,0.29051,0.04827,0.29051,0.04822,0.00061,NDRE,"8 24LZ13,07_ZAG30",8,30,0.16615607
Zample5duzy,Area,0.29635,0.05009,0.29636,0.05005,0.00104,NDRE,"8 24LZ13,07_ZAG30",8,30,0.169023115
Zprze2maly,Area,0.3409,0.04217,0.34084,0.04208,0.0003,NDRE,"8 24LZ13,07_ZAG30",8,30,0.123701965
Zprze2duzy,Area,0.34222,0.04523,0.34218,0.04515,0.00064,NDRE,"8 24LZ13,07_ZAG30",8,30,0.132166443
Zprze3maly,Area,0.34009,0.04648,0.34001,0.04634,0.00034,NDRE,"8 24LZ13,07_ZAG30",8,30,0.136669705
Zprze3duzy,Area,0.3364,0.04754,0.33635,0.04746,0.00066,NDRE,"8 24LZ13,07_ZAG30",8,30,0.141319857
Zprze4maly,Area,0.3047,0.04646,0.30472,0.04644,0.00034,NDRE,"8 24LZ13,07_ZAG30",8,30,0.152477847
Zprze4duzy,Area,0.307,0.05004,0.307,0.05002,0.00075,NDRE,"8 24LZ13,07_ZAG30",8,30,0.162996743
Zprze5maly,Area,0.30754,0.04662,0.30754,0.04662,0.0004,NDRE,"8 24LZ13,07_ZAG30",8,30,0.151590037
Zprze5duzy,Area,0.31285,0.0495,0.31286,0.0495,0.0008,NDRE,"8 24LZ13,07_ZAG30",8,30,0.15822279
Zcarron3maly,Area,0.29526,0.04906,0.29528,0.04901,0.00054,NDRE,"8 24LZ13,07_ZAG30",8,30,0.16615864
Zcarron3duzy,Area,0.297,0.05027,0.29707,0.05015,0.00103,NDRE,"8 24LZ13,07_ZAG30",8,30,0.169259259
Zcarron4maly,Area,0.30445,0.04491,0.30445,0.04487,0.00069,NDRE,"8 24LZ13,07_ZAG30",8,30,0.147511907
Zcarron4duzy,Area,0.30807,0.04825,0.30807,0.04823,0.00105,NDRE,"8 24LZ13,07_ZAG30",8,30,0.156620249
Zcarron5maly,Area,0.29651,0.04474,0.29652,0.04471,0.0007,NDRE,"8 24LZ13,07_ZAG30",8,30,0.150888672
Zcarron5duzy,Area,0.30072,0.04827,0.30077,0.0482,0.00105,NDRE,"8 24LZ13,07_ZAG30",8,30,0.160514765
Zcarron2maly,Area,0.27758,0.04504,0.27759,0.04463,0.00051,NDRE,"8 24LZ13,07_ZAG30",8,30,0.162259529
Zcarron2duzy,Area,0.27976,0.04635,0.27981,0.0461,0.00093,NDRE,"8 24LZ13,07_ZAG30",8,30,0.165677724
Zmor3maly,Area,0.30363,0.04104,0.30363,0.04104,0.00049,NDRE,"8 24LZ13,07_ZAG30",8,30,0.135164509
Zmor3duzy,Area,0.31136,0.0491,0.31134,0.04906,0.00097,NDRE,"8 24LZ13,07_ZAG30",8,30,0.157695272
Zmor4maly,Area,0.32413,0.04324,0.3241,0.04319,0.00054,NDRE,"8 24LZ13,07_ZAG30",8,30,0.133403264
Zmor4duzy,Area,0.32888,0.04888,0.32884,0.04882,0.00088,NDRE,"8 24LZ13,07_ZAG30",8,30,0.148625639
Zmor5maly,Area,0.30651,0.04046,0.30652,0.04045,0.00052,NDRE,"8 24LZ13,07_ZAG30",8,30,0.132002219
Zmor5duzy,Area,0.31553,0.04924,0.31552,0.0492,0.00096,NDRE,"8 24LZ13,07_ZAG30",8,30,0.156054892
Zmor2maly,Area,0.29648,0.03969,0.29648,0.03968,0.00034,NDRE,"8 24LZ13,07_ZAG30",8,30,0.13387075
Zmor2duzy,Area,0.30161,0.0462,0.3016,0.04617,0.00073,NDRE,"8 24LZ13,07_ZAG30",8,30,0.153177945
Zample2maly,Area,0.8613,0.05645,0.8587,0.05572,0.00047,NDVI,"8 24LZ13,07_ZAG30",8,30,0.065540462
Zample2duzy,Area,0.86672,0.05434,0.86413,0.05373,0.00091,NDVI,"8 24LZ13,07_ZAG30",8,30,0.062696142
Zample3maly,Area,0.86907,0.05483,0.86565,0.05413,0.00047,NDVI,"8 24LZ13,07_ZAG30",8,30,0.06309043
Zample3duzy,Area,0.87407,0.04755,0.8711,0.04679,0.00086,NDVI,"8 24LZ13,07_ZAG30",8,30,0.054400677
Zample4maly,Area,0.8724,0.05082,0.87057,0.05048,0.00054,NDVI,"8 24LZ13,07_ZAG30",8,30,0.058253095
Zample4duzy,Area,0.87419,0.04949,0.87201,0.04908,0.00093,NDVI,"8 24LZ13,07_ZAG30",8,30,0.056612407
Zample5maly,Area,0.87515,0.04918,0.87241,0.04864,0.00061,NDVI,"8 24LZ13,07_ZAG30",8,30,0.056196081
Zample5duzy,Area,0.87556,0.04927,0.8728,0.04877,0.00104,NDVI,"8 24LZ13,07_ZAG30",8,30,0.056272557
Zprze2maly,Area,0.84563,0.0577,0.8447,0.05732,0.0003,NDVI,"8 24LZ13,07_ZAG30",8,30,0.068233152
Zprze2duzy,Area,0.85148,0.05571,0.85016,0.0552,0.00064,NDVI,"8 24LZ13,07_ZAG30",8,30,0.065427256
Zprze3maly,Area,0.86169,0.04823,0.85989,0.04748,0.00034,NDVI,"8 24LZ13,07_ZAG30",8,30,0.055971405
Zprze3duzy,Area,0.86271,0.05134,0.86052,0.0506,0.00066,NDVI,"8 24LZ13,07_ZAG30",8,30,0.059510148
Zprze4maly,Area,0.85171,0.05494,0.85086,0.05442,0.00034,NDVI,"8 24LZ13,07_ZAG30",8,30,0.064505524
Zprze4duzy,Area,0.85232,0.05702,0.85098,0.05647,0.00075,NDVI,"8 24LZ13,07_ZAG30",8,30,0.066899756
Zprze5maly,Area,0.85557,0.05619,0.85409,0.0557,0.0004,NDVI,"8 24LZ13,07_ZAG30",8,30,0.065675515
Zprze5duzy,Area,0.8517,0.0646,0.84997,0.06419,0.0008,NDVI,"8 24LZ13,07_ZAG30",8,30,0.075848303
Zcarron3maly,Area,0.85873,0.05322,0.85754,0.05282,0.00054,NDVI,"8 24LZ13,07_ZAG30",8,30,0.061975243
Zcarron3duzy,Area,0.85667,0.05354,0.85532,0.05305,0.00103,NDVI,"8 24LZ13,07_ZAG30",8,30,0.062497811
Zcarron4maly,Area,0.85022,0.05358,0.84964,0.05333,0.00069,NDVI,"8 24LZ13,07_ZAG30",8,30,0.063018983
Zcarron4duzy,Area,0.84703,0.06843,0.84613,0.06824,0.00105,NDVI,"8 24LZ13,07_ZAG30",8,30,0.080788166
Zcarron5maly,Area,0.84766,0.05214,0.84748,0.05206,0.0007,NDVI,"8 24LZ13,07_ZAG30",8,30,0.061510511
Zcarron5duzy,Area,0.84705,0.05426,0.84682,0.05416,0.00105,NDVI,"8 24LZ13,07_ZAG30",8,30,0.064057612
Zcarron2maly,Area,0.83562,0.06102,0.83551,0.06086,0.00051,NDVI,"8 24LZ13,07_ZAG30",8,30,0.073023623
Zcarron2duzy,Area,0.84004,0.05711,0.83967,0.05686,0.00093,NDVI,"8 24LZ13,07_ZAG30",8,30,0.067984858
Zmor3maly,Area,0.85375,0.05316,0.85331,0.05285,0.00049,NDVI,"8 24LZ13,07_ZAG30",8,30,0.062266471
Zmor3duzy,Area,0.8503,0.06731,0.84923,0.06706,0.00097,NDVI,"8 24LZ13,07_ZAG30",8,30,0.079160296
Zmor4maly,Area,0.85378,0.05465,0.85312,0.05428,0.00054,NDVI,"8 24LZ13,07_ZAG30",8,30,0.064009464
Zmor4duzy,Area,0.85298,0.06504,0.85126,0.06462,0.00088,NDVI,"8 24LZ13,07_ZAG30",8,30,0.076250322
Zmor5maly,Area,0.84465,0.05488,0.84447,0.0548,0.00052,NDVI,"8 24LZ13,07_ZAG30",8,30,0.064973658
Zmor5duzy,Area,0.83924,0.07757,0.83877,0.07749,0.00096,NDVI,"8 24LZ13,07_ZAG30",8,30,0.092428864
Zmor2maly,Area,0.8305,0.06364,0.83035,0.06357,0.00034,NDVI,"8 24LZ13,07_ZAG30",8,30,0.076628537
Zmor2duzy,Area,0.836,0.06794,0.835,0.06759,0.00073,NDVI,"8 24LZ13,07_ZAG30",8,30,0.081267943
Zample2maly,Area,0.68288,0.05312,0.67714,0.05335,0.00047,OSAVI,"8 24LZ13,07_ZAG30",8,30,0.077788191
Zample2duzy,Area,0.67109,0.0667,0.66585,0.06706,0.00091,OSAVI,"8 24LZ13,07_ZAG30",8,30,0.099390544
Zample3maly,Area,0.68464,0.0509,0.67996,0.05109,0.00047,OSAVI,"8 24LZ13,07_ZAG30",8,30,0.074345642
Zample3duzy,Area,0.67861,0.05298,0.67365,0.05275,0.00086,OSAVI,"8 24LZ13,07_ZAG30",8,30,0.078071352
Zample4maly,Area,0.68267,0.04795,0.68065,0.04796,0.00054,OSAVI,"8 24LZ13,07_ZAG30",8,30,0.070238915
Zample4duzy,Area,0.66692,0.0655,0.66402,0.06555,0.00093,OSAVI,"8 24LZ13,07_ZAG30",8,30,0.098212679
Zample5maly,Area,0.68697,0.04616,0.68336,0.04617,0.00061,OSAVI,"8 24LZ13,07_ZAG30",8,30,0.067193618
